Time	MsgType	Sender	Target	ClOrdID	Side	Exchange	Symbol	Account	OrderQty	Price	OrdStatus	ExecID	AvgPx	CumQty	LeavesQty	LastPx	LastQty
15:40:46	8	KSFMQ	CYHFMQ	yh188	1	sfe	al1110	4009	1	278.1000	2	1-yh188	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh189	1	sfe	al1110	4009	1	278.1000	2	1-yh189	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh190	1	sfe	al1110	4009	1	278.1000	2	1-yh190	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh191	1	sfe	al1110	4009	1	278.1000	2	1-yh191	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh192	1	sfe	al1110	4009	1	278.1000	2	1-yh192	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh193	1	sfe	al1110	4009	1	278.1000	2	1-yh193	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh194	1	sfe	al1110	4009	1	278.1000	2	1-yh194	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh195	1	sfe	al1110	4009	1	278.1000	2	1-yh195	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh196	1	sfe	al1110	4009	1	278.1000	2	1-yh196	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh197	1	sfe	al1110	4009	1	278.1000	2	1-yh197	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh198	1	sfe	al1110	4009	1	278.1000	2	1-yh198	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh199	1	sfe	al1110	4009	1	278.1000	2	1-yh199	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh200	1	sfe	al1110	4009	1	278.1000	2	1-yh200	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh201	1	sfe	al1110	4009	1	278.1000	2	1-yh201	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh202	1	sfe	al1110	4009	1	278.1000	2	1-yh202	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh203	1	sfe	al1110	4009	1	278.1000	2	1-yh203	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh204	1	sfe	al1110	4009	1	278.1000	2	1-yh204	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh205	1	sfe	al1110	4009	1	278.1000	2	1-yh205	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh206	1	sfe	al1110	4009	1	278.1000	2	1-yh206	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh207	1	sfe	al1110	4009	1	278.1000	2	1-yh207	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh208	1	sfe	al1110	4009	1	278.1000	2	1-yh208	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh209	1	sfe	al1110	4009	1	278.1000	2	1-yh209	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh210	1	sfe	al1110	4009	1	278.1000	2	1-yh210	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh211	1	sfe	al1110	4009	1	278.1000	2	1-yh211	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh212	1	sfe	al1110	4009	1	278.1000	2	1-yh212	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh213	1	sfe	al1110	4009	1	278.1000	2	1-yh213	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh214	1	sfe	al1110	4009	1	278.1000	2	1-yh214	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh215	1	sfe	al1110	4009	1	278.1000	2	1-yh215	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh216	1	sfe	al1110	4009	1	278.1000	2	1-yh216	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh217	1	sfe	al1110	4009	1	278.1000	2	1-yh217	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh218	1	sfe	al1110	4009	1	278.1000	2	1-yh218	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh219	1	sfe	al1110	4009	1	278.1000	2	1-yh219	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh220	1	sfe	al1110	4009	1	278.1000	2	1-yh220	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh221	1	sfe	al1110	4009	1	278.1000	2	1-yh221	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh222	1	sfe	al1110	4009	1	278.1000	2	1-yh222	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh223	1	sfe	al1110	4009	1	278.1000	2	1-yh223	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh224	1	sfe	al1110	4009	1	278.1000	2	1-yh224	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh225	1	sfe	al1110	4009	1	278.1000	2	1-yh225	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh226	1	sfe	al1110	4009	1	278.1000	2	1-yh226	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh227	1	sfe	al1110	4009	1	278.1000	2	1-yh227	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh228	1	sfe	al1110	4009	1	278.1000	2	1-yh228	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh229	1	sfe	al1110	4009	1	278.1000	2	1-yh229	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh230	1	sfe	al1110	4009	1	278.1000	2	1-yh230	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh231	1	sfe	al1110	4009	1	278.1000	2	1-yh231	278.1000	1	0	278.1000	1
15:40:46	8	KSFMQ	CYHFMQ	yh232	1	sfe	al1110	4009	1	278.1000	2	1-yh232	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh233	1	sfe	al1110	4009	1	278.1000	2	1-yh233	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh234	1	sfe	al1110	4009	1	278.1000	2	1-yh234	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh235	1	sfe	al1110	4009	1	278.1000	2	1-yh235	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh236	1	sfe	al1110	4009	1	278.1000	2	1-yh236	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh237	1	sfe	al1110	4009	1	278.1000	2	1-yh237	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh238	1	sfe	al1110	4009	1	278.1000	2	1-yh238	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh239	1	sfe	al1110	4009	1	278.1000	2	1-yh239	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh240	1	sfe	al1110	4009	1	278.1000	2	1-yh240	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh241	1	sfe	al1110	4009	1	278.1000	2	1-yh241	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh242	1	sfe	al1110	4009	1	278.1000	2	1-yh242	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh243	1	sfe	al1110	4009	1	278.1000	2	1-yh243	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh244	1	sfe	al1110	4009	1	278.1000	2	1-yh244	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh245	1	sfe	al1110	4009	1	278.1000	2	1-yh245	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh246	1	sfe	al1110	4009	1	278.1000	2	1-yh246	278.1000	1	0	278.1000	1
15:40:47	8	KSFMQ	CYHFMQ	yh247	1	sfe	al1110	4009	1	278.1000	2	1-yh247	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh248	1	sfe	al1110	4009	1	278.1000	2	1-yh248	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh249	1	sfe	al1110	4009	1	278.1000	2	1-yh249	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh250	1	sfe	al1110	4009	1	278.1000	2	1-yh250	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh251	1	sfe	al1110	4009	1	278.1000	2	1-yh251	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh252	1	sfe	al1110	4009	1	278.1000	2	1-yh252	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh253	1	sfe	al1110	4009	1	278.1000	2	1-yh253	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh254	1	sfe	al1110	4009	1	278.1000	2	1-yh254	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh255	1	sfe	al1110	4009	1	278.1000	2	1-yh255	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh256	1	sfe	al1110	4009	1	278.1000	2	1-yh256	278.1000	1	0	278.1000	1
15:43:26	8	KSFMQ	CYHFMQ	yh257	1	sfe	al1110	4009	1	278.1000	2	1-yh257	278.1000	1	0	278.1000	1
16:34:15	8	KSFMQ	CYHFMQ	yh258	1	sfe	al1110	4009	1	278.1000	2	1-yh258	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh259	1	sfe	al1110	4009	1	278.1000	2	1-yh259	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh260	1	sfe	al1110	4009	1	278.1000	2	1-yh260	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh261	1	sfe	al1110	4009	1	278.1000	2	1-yh261	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh262	1	sfe	al1110	4009	1	278.1000	2	1-yh262	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh263	1	sfe	al1110	4009	1	278.1000	2	1-yh263	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh264	1	sfe	al1110	4009	1	278.1000	2	1-yh264	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh265	1	sfe	al1110	4009	1	278.1000	2	1-yh265	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh266	1	sfe	al1110	4009	1	278.1000	2	1-yh266	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh267	1	sfe	al1110	4009	1	278.1000	2	1-yh267	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh268	1	sfe	al1110	4009	1	278.1000	2	1-yh268	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh269	1	sfe	al1110	4009	1	278.1000	2	1-yh269	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh270	1	sfe	al1110	4009	1	278.1000	2	1-yh270	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh271	1	sfe	al1110	4009	1	278.1000	2	1-yh271	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh272	1	sfe	al1110	4009	1	278.1000	2	1-yh272	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh273	1	sfe	al1110	4009	1	278.1000	2	1-yh273	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh274	1	sfe	al1110	4009	1	278.1000	2	1-yh274	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh275	1	sfe	al1110	4009	1	278.1000	2	1-yh275	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh276	1	sfe	al1110	4009	1	278.1000	2	1-yh276	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh277	1	sfe	al1110	4009	1	278.1000	2	1-yh277	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh278	1	sfe	al1110	4009	1	278.1000	2	1-yh278	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh279	1	sfe	al1110	4009	1	278.1000	2	1-yh279	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh280	1	sfe	al1110	4009	1	278.1000	2	1-yh280	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh281	1	sfe	al1110	4009	1	278.1000	2	1-yh281	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh282	1	sfe	al1110	4009	1	278.1000	2	1-yh282	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh283	1	sfe	al1110	4009	1	278.1000	2	1-yh283	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh284	1	sfe	al1110	4009	1	278.1000	2	1-yh284	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh285	1	sfe	al1110	4009	1	278.1000	2	1-yh285	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh286	1	sfe	al1110	4009	1	278.1000	2	1-yh286	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh287	1	sfe	al1110	4009	1	278.1000	2	1-yh287	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh288	1	sfe	al1110	4009	1	278.1000	2	1-yh288	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh289	1	sfe	al1110	4009	1	278.1000	2	1-yh289	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh290	1	sfe	al1110	4009	1	278.1000	2	1-yh290	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh291	1	sfe	al1110	4009	1	278.1000	2	1-yh291	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh292	1	sfe	al1110	4009	1	278.1000	2	1-yh292	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh293	1	sfe	al1110	4009	1	278.1000	2	1-yh293	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh294	1	sfe	al1110	4009	1	278.1000	2	1-yh294	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh295	1	sfe	al1110	4009	1	278.1000	2	1-yh295	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh296	1	sfe	al1110	4009	1	278.1000	2	1-yh296	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh297	1	sfe	al1110	4009	1	278.1000	2	1-yh297	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh298	1	sfe	al1110	4009	1	278.1000	2	1-yh298	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh299	1	sfe	al1110	4009	1	278.1000	2	1-yh299	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh300	1	sfe	al1110	4009	1	278.1000	2	1-yh300	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh301	1	sfe	al1110	4009	1	278.1000	2	1-yh301	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh302	1	sfe	al1110	4009	1	278.1000	2	1-yh302	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh303	1	sfe	al1110	4009	1	278.1000	2	1-yh303	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh304	1	sfe	al1110	4009	1	278.1000	2	1-yh304	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh305	1	sfe	al1110	4009	1	278.1000	2	1-yh305	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh306	1	sfe	al1110	4009	1	278.1000	2	1-yh306	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh307	1	sfe	al1110	4009	1	278.1000	2	1-yh307	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh308	1	sfe	al1110	4009	1	278.1000	2	1-yh308	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh309	1	sfe	al1110	4009	1	278.1000	2	1-yh309	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh310	1	sfe	al1110	4009	1	278.1000	2	1-yh310	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh311	1	sfe	al1110	4009	1	278.1000	2	1-yh311	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh312	1	sfe	al1110	4009	1	278.1000	2	1-yh312	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh313	1	sfe	al1110	4009	1	278.1000	2	1-yh313	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh314	1	sfe	al1110	4009	1	278.1000	2	1-yh314	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh315	1	sfe	al1110	4009	1	278.1000	2	1-yh315	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh316	1	sfe	al1110	4009	1	278.1000	2	1-yh316	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh317	1	sfe	al1110	4009	1	278.1000	2	1-yh317	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh318	1	sfe	al1110	4009	1	278.1000	2	1-yh318	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh319	1	sfe	al1110	4009	1	278.1000	2	1-yh319	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh320	1	sfe	al1110	4009	1	278.1000	2	1-yh320	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh321	1	sfe	al1110	4009	1	278.1000	2	1-yh321	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh322	1	sfe	al1110	4009	1	278.1000	2	1-yh322	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh323	1	sfe	al1110	4009	1	278.1000	2	1-yh323	278.1000	1	0	278.1000	1
16:34:47	8	KSFMQ	CYHFMQ	yh324	1	sfe	al1110	4009	1	278.1000	2	1-yh324	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh325	1	sfe	al1110	4009	1	278.1000	2	1-yh325	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh326	1	sfe	al1110	4009	1	278.1000	2	1-yh326	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh327	1	sfe	al1110	4009	1	278.1000	2	1-yh327	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh328	1	sfe	al1110	4009	1	278.1000	2	1-yh328	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh329	1	sfe	al1110	4009	1	278.1000	2	1-yh329	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh330	1	sfe	al1110	4009	1	278.1000	2	1-yh330	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh331	1	sfe	al1110	4009	1	278.1000	2	1-yh331	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh332	1	sfe	al1110	4009	1	278.1000	2	1-yh332	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh333	1	sfe	al1110	4009	1	278.1000	2	1-yh333	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh334	1	sfe	al1110	4009	1	278.1000	2	1-yh334	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh335	1	sfe	al1110	4009	1	278.1000	2	1-yh335	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh336	1	sfe	al1110	4009	1	278.1000	2	1-yh336	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh337	1	sfe	al1110	4009	1	278.1000	2	1-yh337	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh338	1	sfe	al1110	4009	1	278.1000	2	1-yh338	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh339	1	sfe	al1110	4009	1	278.1000	2	1-yh339	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh340	1	sfe	al1110	4009	1	278.1000	2	1-yh340	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh341	1	sfe	al1110	4009	1	278.1000	2	1-yh341	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh342	1	sfe	al1110	4009	1	278.1000	2	1-yh342	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh343	1	sfe	al1110	4009	1	278.1000	2	1-yh343	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh344	1	sfe	al1110	4009	1	278.1000	2	1-yh344	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh345	1	sfe	al1110	4009	1	278.1000	2	1-yh345	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh346	1	sfe	al1110	4009	1	278.1000	2	1-yh346	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh347	1	sfe	al1110	4009	1	278.1000	2	1-yh347	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh348	1	sfe	al1110	4009	1	278.1000	2	1-yh348	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh349	1	sfe	al1110	4009	1	278.1000	2	1-yh349	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh350	1	sfe	al1110	4009	1	278.1000	2	1-yh350	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh351	1	sfe	al1110	4009	1	278.1000	2	1-yh351	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh352	1	sfe	al1110	4009	1	278.1000	2	1-yh352	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh353	1	sfe	al1110	4009	1	278.1000	2	1-yh353	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh354	1	sfe	al1110	4009	1	278.1000	2	1-yh354	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh355	1	sfe	al1110	4009	1	278.1000	2	1-yh355	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh356	1	sfe	al1110	4009	1	278.1000	2	1-yh356	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh357	1	sfe	al1110	4009	1	278.1000	2	1-yh357	278.1000	1	0	278.1000	1
16:34:48	8	KSFMQ	CYHFMQ	yh358	1	sfe	al1110	4009	1	278.1000	2	1-yh358	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh359	1	sfe	al1110	4009	1	278.1000	2	1-yh359	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh360	1	sfe	al1110	4009	1	278.1000	2	1-yh360	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh361	1	sfe	al1110	4009	1	278.1000	2	1-yh361	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh362	1	sfe	al1110	4009	1	278.1000	2	1-yh362	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh363	1	sfe	al1110	4009	1	278.1000	2	1-yh363	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh364	1	sfe	al1110	4009	1	278.1000	2	1-yh364	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh365	1	sfe	al1110	4009	1	278.1000	2	1-yh365	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh366	1	sfe	al1110	4009	1	278.1000	2	1-yh366	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh367	1	sfe	al1110	4009	1	278.1000	2	1-yh367	278.1000	1	0	278.1000	1
16:36:51	8	KSFMQ	CYHFMQ	yh368	1	sfe	al1110	4009	1	278.1000	2	1-yh368	278.1000	1	0	278.1000	1
17:34:32	8	KSFMQ	CYHFMQ	yh369	1	sfe	al1110	4009	1	278.1000	2	1-yh369	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh370	1	sfe	al1110	4009	1	278.1000	2	1-yh370	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh371	1	sfe	al1110	4009	1	278.1000	2	1-yh371	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh372	1	sfe	al1110	4009	1	278.1000	2	1-yh372	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh373	1	sfe	al1110	4009	1	278.1000	2	1-yh373	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh374	1	sfe	al1110	4009	1	278.1000	2	1-yh374	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh375	1	sfe	al1110	4009	1	278.1000	2	1-yh375	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh376	1	sfe	al1110	4009	1	278.1000	2	1-yh376	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh377	1	sfe	al1110	4009	1	278.1000	2	1-yh377	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh378	1	sfe	al1110	4009	1	278.1000	2	1-yh378	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh379	1	sfe	al1110	4009	1	278.1000	2	1-yh379	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh380	1	sfe	al1110	4009	1	278.1000	2	1-yh380	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh381	1	sfe	al1110	4009	1	278.1000	2	1-yh381	278.1000	1	0	278.1000	1
17:34:33	8	KSFMQ	CYHFMQ	yh382	1	sfe	al1110	4009	1	278.1000	2	1-yh382	278.1000	1	0	278.1000	1
